DD.%.Enter,1359,DD.%.Enter,426,DD.%.Enter,540,DD.%.Enter,373,DD.%.Enter,403,DD.%.Enter,385,DD.%.Enter,433,DD.%.Enter,346,DD.%.Enter,232,DD.%.Enter,295,DD.%.Enter,257,DD.%.Enter,811,DD.R.o,488,DD.%.Enter,847,DD.%.Enter,364,DD.%.Enter,301,DD.%.Enter,286,DD.%.Enter,357,DD.%.Enter,351,DD.%.Enter,317,DD.%.Enter,403,DD.%.Enter,320,DD.%.Enter,576,DD.%.Enter,371,DD.%.Enter,482,DD.%.Enter,366,DD.%.Enter,460,DD.%.Enter,369,DD.%.Enter,347,DD.%.Enter,336,DD.%.Enter,396,DD.%.Enter,345,DD.%.Enter,339,DD.%.Enter,318,DD.%.Enter,334,DD.%.Enter,407,DD.o.%,457,DD.%.Enter,1084,DD.%.Enter,1312,DD.%.Enter,1088,DD.%.Enter,860,DD.%.Enter,655,DD.%.Enter,1293,DD.%.Enter,636,DD.%.Enter,348,DD.%.Enter,445,DD.%.Enter,433,DD.%.Enter,646,DD.%.Enter,1133,DD.%.Enter,614,DD.%.Enter,438,DD.%.Enter,753,DD.x.Backspace,1292,DD.%.Enter,437,DD.%.Enter,306,DD.%.Enter,324,DD.%.Enter,306,DD.%.Enter,336,DD.%.Enter,1123,DD.%.Enter,804,DD.%.Enter,784,DD.%.Enter,651,DD.%.Enter,760,DD.%.Enter,588,DD.%.Enter,639,DD.%.Enter,626,DD.%.Enter,368,DD.%.Enter,328,DD.%.Enter,289,DD.%.Enter,321,DD.%.Enter,366,DD.%.Enter,312,DD.%.Enter,290,DD.%.Enter,352,DD.R.o,307,DD.%.Enter,400,DD.%.Enter,388,DD.%.Enter,1158
UD.%.Enter,1263,UD.%.Enter,329,UD.%.Enter,444,UD.%.Enter,288,UD.%.Enter,303,UD.%.Enter,304,UD.%.Enter,336,UD.%.Enter,233,UD.%.Enter,145,UD.%.Enter,209,UD.%.Enter,156,UD.%.Enter,720,UD.R.o,381,UD.%.Enter,751,UD.%.Enter,290,UD.%.Enter,209,UD.%.Enter,226,UD.%.Enter,276,UD.%.Enter,265,UD.%.Enter,210,UD.%.Enter,307,UD.%.Enter,218,UD.%.Enter,491,UD.%.Enter,296,UD.%.Enter,391,UD.%.Enter,264,UD.%.Enter,374,UD.%.Enter,283,UD.%.Enter,251,UD.%.Enter,256,UD.%.Enter,315,UD.%.Enter,260,UD.%.Enter,253,UD.%.Enter,237,UD.%.Enter,248,UD.%.Enter,328,UD.o.%,372,UD.%.Enter,977,UD.%.Enter,1226,UD.%.Enter,1002,UD.%.Enter,748,UD.%.Enter,569,UD.%.Enter,1201,UD.%.Enter,550,UD.%.Enter,267,UD.%.Enter,359,UD.%.Enter,348,UD.%.Enter,560,UD.%.Enter,993,UD.%.Enter,517,UD.%.Enter,353,UD.%.Enter,657,UD.x.Backspace,1195,UD.%.Enter,340,UD.%.Enter,231,UD.%.Enter,239,UD.%.Enter,210,UD.%.Enter,251,UD.%.Enter,1022,UD.%.Enter,702,UD.%.Enter,688,UD.%.Enter,555,UD.%.Enter,675,UD.%.Enter,492,UD.%.Enter,536,UD.%.Enter,535,UD.%.Enter,267,UD.%.Enter,227,UD.%.Enter,203,UD.%.Enter,224,UD.%.Enter,269,UD.%.Enter,210,UD.%.Enter,199,UD.%.Enter,244,UD.R.o,243,UD.%.Enter,303,UD.%.Enter,313,UD.%.Enter,1050
H.Enter,93,H.Enter,96,H.Enter,114,H.Enter,103,H.Enter,108,H.Enter,89,H.Enter,112,H.Enter,112,H.Enter,107,H.Enter,100,H.Enter,101,H.Enter,95,H.o,92,H.Enter,101,H.Enter,101,H.Enter,106,H.Enter,101,H.Enter,118,H.Enter,96,H.Enter,79,H.Enter,74,H.Enter,90,H.Enter,92,H.Enter,97,H.Enter,97,H.Enter,91,H.Enter,90,H.Enter,74,H.Enter,80,H.Enter,86,H.Enter,75,H.Enter,117,H.Enter,91,H.Enter,84,H.Enter,91,H.Enter,69,H.%,96,H.Enter,91,H.Enter,91,H.Enter,107,H.Enter,86,H.Enter,74,H.Enter,97,H.Enter,97,H.Enter,101,H.Enter,87,H.Enter,75,H.Enter,96,H.Enter,96,H.Enter,76,H.Enter,81,H.Enter,80,H.Backspace,96,H.Enter,86,H.Enter,85,H.Enter,91,H.Enter,88,H.Enter,86,H.Enter,91,H.Enter,80,H.Enter,92,H.Enter,91,H.Enter,85,H.Enter,86,H.Enter,91,H.Enter,90,H.Enter,101,H.Enter,81,H.Enter,118,H.Enter,91,H.Enter,80,H.Enter,102,H.Enter,80,H.Enter,85,H.o,86,H.Enter,86,H.Enter,86,H.Enter,120
DD.Enter.A,876,DD.Enter.A,298,DD.Enter.A,2123,DD.Enter.A,938,DD.Enter.A,1028,DD.Enter.A,283,DD.Enter.A,460,DD.Enter.A,615,DD.Enter.A,1004,DD.Enter.A,865,DD.Enter.A,1604,DD.Enter.Caps Lock,2636,DD.o.%,606,DD.Enter.A,1590,DD.Enter.A,304,DD.Enter.A,412,DD.Enter.A,353,DD.Enter.A,607,DD.Enter.A,389,DD.Enter.A,283,DD.Enter.A,699,DD.Enter.A,308,DD.Enter.A,600,DD.Enter.A,489,DD.Enter.A,442,DD.Enter.A,461,DD.Enter.A,391,DD.Enter.A,867,DD.Enter.A,444,DD.Enter.A,290,DD.Enter.A,360,DD.Enter.A,531,DD.Enter.A,405,DD.Enter.A,370,DD.Enter.A,694,DD.Enter.A,587,DD.%.Enter,304,DD.Enter.A,494,DD.Enter.A,497,DD.Enter.A,2181,DD.Enter.A,1251,DD.Enter.A,2032,DD.Enter.A,711,DD.Enter.A,1263,DD.Enter.A,776,DD.Enter.A,968,DD.Enter.A,875,DD.Enter.A,427,DD.Enter.A,616,DD.Enter.A,1013,DD.Enter.A,1589,DD.Enter.A,1973,DD.Backspace.%,665,DD.Enter.A,503,DD.Enter.A,441,DD.Enter.A,423,DD.Enter.A,525,DD.Enter.A,368,DD.Enter.A,638,DD.Enter.A,430,DD.Enter.A,851,DD.Enter.A,699,DD.Enter.A,627,DD.Enter.A,556,DD.Enter.A,650,DD.Enter.A,490,DD.Enter.A,689,DD.Enter.A,372,DD.Enter.A,424,DD.Enter.A,464,DD.Enter.A,778,DD.Enter.A,641,DD.Enter.A,520,DD.Enter.A,466,DD.o.%,493,DD.Enter.A,718,DD.Enter.A,611,,
UD.Enter.A,783,UD.Enter.A,202,UD.Enter.A,2009,UD.Enter.A,835,UD.Enter.A,920,UD.Enter.A,194,UD.Enter.A,348,UD.Enter.A,503,UD.Enter.A,897,UD.Enter.A,765,UD.Enter.A,1503,UD.Enter.Caps Lock,2541,UD.o.%,514,UD.Enter.A,1489,UD.Enter.A,203,UD.Enter.A,306,UD.Enter.A,252,UD.Enter.A,489,UD.Enter.A,293,UD.Enter.A,204,UD.Enter.A,625,UD.Enter.A,218,UD.Enter.A,508,UD.Enter.A,392,UD.Enter.A,345,UD.Enter.A,370,UD.Enter.A,301,UD.Enter.A,793,UD.Enter.A,364,UD.Enter.A,204,UD.Enter.A,285,UD.Enter.A,414,UD.Enter.A,314,UD.Enter.A,286,UD.Enter.A,603,UD.Enter.A,518,UD.%.Enter,208,UD.Enter.A,403,UD.Enter.A,406,UD.Enter.A,2074,UD.Enter.A,1165,UD.Enter.A,1958,UD.Enter.A,614,UD.Enter.A,1166,UD.Enter.A,675,UD.Enter.A,881,UD.Enter.A,800,UD.Enter.A,331,UD.Enter.A,520,UD.Enter.A,937,UD.Enter.A,1508,UD.Enter.A,1893,UD.Backspace.%,569,UD.Enter.A,417,UD.Enter.A,356,UD.Enter.A,332,UD.Enter.A,437,UD.Enter.A,282,UD.Enter.A,547,UD.Enter.A,350,UD.Enter.A,759,UD.Enter.A,608,UD.Enter.A,542,UD.Enter.A,470,UD.Enter.A,559,UD.Enter.A,400,UD.Enter.A,588,UD.Enter.A,291,UD.Enter.A,306,UD.Enter.A,373,UD.Enter.A,698,UD.Enter.A,539,UD.Enter.A,440,UD.Enter.A,381,UD.o.%,407,UD.Enter.A,632,UD.Enter.A,525,,
,,,,,,,,,,,,,,,,,,,,,,,,H.%,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H.Enter,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H.%,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H.%,91,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,DD.%.Enter,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DD.Enter.A,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DD.%.Enter,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DD.%.Enter,301,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,UD.%.Enter,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD.Enter.A,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD.%.Enter,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD.%.Enter,210,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,H.Enter,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H.Enter,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H.Enter,102,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,DD.Enter.A,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DD.Enter.A,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DD.Enter.A,548,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,UD.Enter.A,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD.Enter.A,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD.Enter.A,446,,,,,,
